172.246.147.196 - - [01/Mar/2014:17:01:06 -0800] "GET / HTTP/1.0" 200 4249 "http://www.lifelinepregnancyhelp.org/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0)" "www.lifelinepregnancyhelp.org"
162.238.222.9 - - [01/Mar/2014:23:53:11 -0800] "GET /js/jquery-1.10.1.min.js HTTP/1.1" 200 33357 "http://www.lifelineprc.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36" "www.lifelineprc.com"
162.238.222.9 - - [01/Mar/2014:23:53:11 -0800] "GET /js/responsiveslides.min.js HTTP/1.1" 200 1967 "http://www.lifelineprc.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36" "www.lifelineprc.com"
162.238.222.9 - - [01/Mar/2014:23:53:11 -0800] "GET /img/slider/image6.jpg HTTP/1.1" 200 322835 "http://www.lifelineprc.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36" "www.lifelineprc.com"
162.238.222.9 - - [01/Mar/2014:23:53:11 -0800] "GET /img/icons/services.png HTTP/1.1" 200 100556 "http://www.lifelineprc.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36" "www.lifelineprc.com"
162.238.222.9 - - [01/Mar/2014:23:53:15 -0800] "GET /img/theme7bg2.png HTTP/1.1" 200 51231 "http://www.lifelineprc.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36" "www.lifelineprc.com"
162.238.222.9 - - [01/Mar/2014:23:53:17 -0800] "GET /img/icons/programs.png HTTP/1.1" 200 87200 "http://www.lifelineprc.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36" "www.lifelineprc.com"
162.238.222.9 - - [01/Mar/2014:23:53:18 -0800] "GET /img/slider/image1.jpg HTTP/1.1" 200 994823 "http://www.lifelineprc.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36" "www.lifelineprc.com"
162.238.222.9 - - [01/Mar/2014:23:53:20 -0800] "GET /img/icons/community.png HTTP/1.1" 200 100285 "http://www.lifelineprc.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36" "www.lifelineprc.com"
162.238.222.9 - - [01/Mar/2014:23:53:31 -0800] "GET /img/icons/peer.png HTTP/1.1" 200 81327 "http://www.lifelineprc.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36" "www.lifelineprc.com"
162.238.222.9 - - [01/Mar/2014:23:53:42 -0800] "GET /favicon.ico HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36" "www.lifelineprc.com"
162.238.222.9 - - [01/Mar/2014:23:53:46 -0800] "GET /contact.php HTTP/1.1" 200 7477 "http://www.lifelineprc.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36" "www.lifelineprc.com"
162.238.222.9 - - [01/Mar/2014:23:53:59 -0800] "GET /contact.php HTTP/1.1" 200 7477 "http://www.lifelineprc.com/contact.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36" "www.lifelineprc.com"
66.249.73.12 - - [02/Mar/2014:04:18:00 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "www.lifelineprc.com"
208.115.113.92 - - [02/Mar/2014:04:25:37 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com)" "lifelinepregnancyhelp.org"
208.115.113.92 - - [02/Mar/2014:04:41:04 -0800] "GET / HTTP/1.1" 200 4249 "-" "Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com)" "lifelinepregnancyhelp.org"
134.249.76.140 - - [02/Mar/2014:04:57:01 -0800] "GET / HTTP/1.1" 200 4249 "http://kaac.ru/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.2; Win64; AMD64)" "lifelinepregnancyhelp.org"
134.249.76.140 - - [02/Mar/2014:04:57:02 -0800] "GET / HTTP/1.1" 200 4249 "http://kaac.ru/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.2; Win64; AMD64)" "lifelinepregnancyhelp.org"
134.249.76.140 - - [02/Mar/2014:04:57:02 -0800] "GET / HTTP/1.1" 200 4249 "http://kaac.ru/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.2; Win64; AMD64)" "lifelinepregnancyhelp.org"
208.115.111.72 - - [02/Mar/2014:05:05:06 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com)" "lifelineprc.com"
217.69.133.70 - - [02/Mar/2014:05:18:16 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Linux x86_64; Mail.RU_Bot/2.0; +http://go.mail.ru/help/robots)" "lifelineprc.com"
217.69.133.238 - - [02/Mar/2014:05:18:17 -0800] "GET / HTTP/1.1" 200 4249 "-" "Mozilla/5.0 (compatible; Linux x86_64; Mail.RU_Bot/2.0; +http://go.mail.ru/help/robots)" "lifelineprc.com"
81.144.138.34 - - [02/Mar/2014:05:20:54 -0800] "GET /index.php HTTP/1.1" 200 4249 "-" "Wotbox/2.01 (+http://www.wotbox.com/bot/)" "www.lifelinepregnancyhelp.org"
81.144.138.34 - - [02/Mar/2014:05:20:59 -0800] "GET /services.php HTTP/1.1" 200 3925 "-" "Wotbox/2.01 (+http://www.wotbox.com/bot/)" "www.lifelinepregnancyhelp.org"
81.144.138.34 - - [02/Mar/2014:05:21:05 -0800] "GET /stories.php HTTP/1.1" 200 5941 "-" "Wotbox/2.01 (+http://www.wotbox.com/bot/)" "www.lifelinepregnancyhelp.org"
81.144.138.34 - - [02/Mar/2014:05:21:11 -0800] "GET /contact.php HTTP/1.1" 200 7477 "-" "Wotbox/2.01 (+http://www.wotbox.com/bot/)" "www.lifelinepregnancyhelp.org"
81.144.138.34 - - [02/Mar/2014:05:21:17 -0800] "GET /about.php HTTP/1.1" 200 4968 "-" "Wotbox/2.01 (+http://www.wotbox.com/bot/)" "www.lifelinepregnancyhelp.org"
81.144.138.34 - - [02/Mar/2014:05:21:23 -0800] "GET /services.php?service=tests HTTP/1.1" 200 3930 "-" "Wotbox/2.01 (+http://www.wotbox.com/bot/)" "www.lifelinepregnancyhelp.org"
81.144.138.34 - - [02/Mar/2014:05:21:28 -0800] "GET /services.php?service=programs HTTP/1.1" 200 3933 "-" "Wotbox/2.01 (+http://www.wotbox.com/bot/)" "www.lifelinepregnancyhelp.org"
81.144.138.34 - - [02/Mar/2014:05:21:34 -0800] "GET /services.php?service=community HTTP/1.1" 200 3934 "-" "Wotbox/2.01 (+http://www.wotbox.com/bot/)" "www.lifelinepregnancyhelp.org"
81.144.138.34 - - [02/Mar/2014:05:21:39 -0800] "GET /services.php?service=peer HTTP/1.1" 200 3929 "-" "Wotbox/2.01 (+http://www.wotbox.com/bot/)" "www.lifelinepregnancyhelp.org"
208.115.111.72 - - [02/Mar/2014:06:17:55 -0800] "GET /postabortion.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com)" "lifelineprc.com"
134.249.76.140 - - [02/Mar/2014:09:00:03 -0800] "GET / HTTP/1.1" 200 4249 "http://blogig.org/" "Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 5.0)" "lifelinepregnancyhelp.org"
208.115.111.72 - - [02/Mar/2014:09:03:58 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com)" "www.lifelineprc.com"
131.253.24.3 - - [02/Mar/2014:09:16:04 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)" "www.lifelineprc.com"
131.253.24.3 - - [02/Mar/2014:09:16:05 -0800] "GET /img/slider/image1.jpg HTTP/1.1" 200 994823 "-" "msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)" "www.lifelineprc.com"
157.55.36.51 - - [02/Mar/2014:10:04:22 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "lifelineprc.com"
183.60.214.27 - - [02/Mar/2014:10:48:38 -0800] "GET /options.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; EasouSpider; +http://www.easou.com/search/spider.html)" "lifelineprc.com"
87.238.248.131 - - [02/Mar/2014:11:41:50 -0800] "GET / HTTP/1.1" 200 4249 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "lifelinepregnancyhelp.org"
157.55.33.29 - - [02/Mar/2014:13:37:28 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "lifelinepregnancyhelp.org"
217.69.133.237 - - [02/Mar/2014:13:43:51 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Linux x86_64; Mail.RU_Bot/2.0; +http://go.mail.ru/help/robots)" "lifelineprc.com"
217.69.133.240 - - [02/Mar/2014:13:43:53 -0800] "GET /m& HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Linux x86_64; Mail.RU_Bot/2.0; +http://go.mail.ru/help/robots)" "lifelineprc.com"
157.55.33.29 - - [02/Mar/2014:14:22:11 -0800] "GET /postabortion.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "lifelinepregnancyhelp.org"
117.78.13.18 - - [02/Mar/2014:15:27:12 -0800] "GET /robots.txt HTTP/1.0" 404 73 "-" "nutch-1.4/Nutch-1.4" "www.lifelineprc.com"
117.78.13.18 - - [02/Mar/2014:15:27:13 -0800] "GET / HTTP/1.0" 200 4249 "-" "nutch-1.4/Nutch-1.4" "www.lifelineprc.com"
193.150.120.33 - - [02/Mar/2014:15:28:14 -0800] "GET / HTTP/1.1" 200 4249 "http://forms-mtm.ru/" "Mozilla/5.0 (Windows NT 5.1; U; en) Opera 8.01" "lifelinepregnancyhelp.org"
193.150.120.33 - - [02/Mar/2014:15:28:14 -0800] "GET / HTTP/1.1" 200 4249 "http://forms-mtm.ru/" "Mozilla/5.0 (Windows NT 5.1; U; en) Opera 8.01" "lifelinepregnancyhelp.org"
94.153.65.49 - - [02/Mar/2014:15:30:33 -0800] "GET / HTTP/1.1" 200 4249 "http://jennyfire.ru/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; Maxthon; .NET CLR 1.1.4322)" "lifelinepregnancyhelp.org"
178.137.167.118 - - [02/Mar/2014:15:51:35 -0800] "GET / HTTP/1.1" 200 4249 "http://santavilla.in.ua/" "Mozilla/4.61 [en] (X11; U; ) - BrowseX (2.0.0 Windows)" "lifelinepregnancyhelp.org"
178.137.167.118 - - [02/Mar/2014:15:51:36 -0800] "GET / HTTP/1.1" 200 4249 "http://santavilla.in.ua/" "Mozilla/4.61 [en] (X11; U; ) - BrowseX (2.0.0 Windows)" "lifelinepregnancyhelp.org"
178.137.167.118 - - [02/Mar/2014:15:51:36 -0800] "GET / HTTP/1.1" 200 4249 "http://santavilla.in.ua/" "Mozilla/4.61 [en] (X11; U; ) - BrowseX (2.0.0 Windows)" "lifelinepregnancyhelp.org"
