208.115.113.88 - - [11/Apr/2014:17:14:07 -0700] "GET /options.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com)" "lifelineprc.com"
107.77.64.92 - - [11/Apr/2014:20:06:57 -0700] "GET /img/icons/services.png HTTP/1.1" 200 100556 "http://lifelinepregnancyhelp.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_6 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B651 Safari/9537.53" "lifelinepregnancyhelp.org"
70.193.6.120 - - [11/Apr/2014:21:41:30 -0700] "GET /img/slider/image1.jpg HTTP/1.1" 200 994823 "http://www.google.com/search?hl=en&site=webhp&tbm=isch&source=hp&ei=7MJIU5nRAoqB2gX0-oGgDQ&q=unexpected+pregnancy+photos&oq=unexpected+pregnancy+photos&gs_l=mobile-gws-hp.3...4743.29373.0.30317.34.31.3.11.11.1.351.6846.0j15j12j4.31.0....0...1c.1.40.mobile-gws-hp..5.29.3706.3.uFdh2wdO95s" "Mozilla/5.0 (Linux; Android 4.3; en-us; SAMSUNG SCH-I545 Build/JSS15J) AppleWebKit/537.36 (KHTML, like Gecko) Version/1.5 Chrome/28.0.1500.94 Mobile Safari/537.36" "www.lifelineprc.com"
70.193.6.120 - - [11/Apr/2014:21:41:42 -0700] "GET /img/slider/image2.jpg HTTP/1.1" 200 691385 "http://www.google.com/search?hl=en&site=webhp&tbm=isch&source=hp&ei=7MJIU5nRAoqB2gX0-oGgDQ&q=unexpected+pregnancy+photos&oq=unexpected+pregnancy+photos&gs_l=mobile-gws-hp.3...4743.29373.0.30317.34.31.3.11.11.1.351.6846.0j15j12j4.31.0....0...1c.1.40.mobile-gws-hp..5.29.3706.3.uFdh2wdO95s" "Mozilla/5.0 (Linux; Android 4.3; en-us; SAMSUNG SCH-I545 Build/JSS15J) AppleWebKit/537.36 (KHTML, like Gecko) Version/1.5 Chrome/28.0.1500.94 Mobile Safari/537.36" "www.lifelineprc.com"
184.155.87.63 - - [11/Apr/2014:21:55:42 -0700] "GET /img/theme7bg2.png HTTP/1.1" 200 51231 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53" "www.lifelinepregnancyhelp.org"
184.155.87.63 - - [11/Apr/2014:21:55:43 -0700] "GET /img/icons/services.png HTTP/1.1" 200 100556 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53" "www.lifelinepregnancyhelp.org"
68.180.224.234 - - [11/Apr/2014:22:29:48 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)" "www.lifelineprc.com"
1.173.150.207 - - [11/Apr/2014:23:23:35 -0700] "GET /wp-admin/ HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)" "lifelinepregnancyhelp.org"
1.173.150.207 - - [11/Apr/2014:23:23:36 -0700] "GET /wordpress/wp-admin/ HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)" "lifelinepregnancyhelp.org"
1.173.150.207 - - [11/Apr/2014:23:23:36 -0700] "GET /blog/wp-admin/ HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)" "lifelinepregnancyhelp.org"
208.115.113.88 - - [12/Apr/2014:00:00:42 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com)" "lifelineprc.com"
208.115.113.88 - - [12/Apr/2014:01:26:56 -0700] "GET /ewyl.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com)" "lifelineprc.com"
157.55.32.61 - - [12/Apr/2014:01:49:16 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.lifelinepregnancyhelp.org"
157.55.35.78 - - [12/Apr/2014:02:30:34 -0700] "GET /abortion.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "lifelineprc.com"
66.249.70.71 - - [12/Apr/2014:03:17:45 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "lifelineprc.com"
93.37.191.183 - - [12/Apr/2014:03:28:14 -0700] "GET / HTTP/1.1" 200 4249 "http://semalt.semalt.com/crawler.php?u=http://lifelinepregnancyhelp.org" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36" "lifelinepregnancyhelp.org"
93.37.191.183 - - [12/Apr/2014:03:28:14 -0700] "GET /css/general.css HTTP/1.1" 200 1239 "http://lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36" "lifelinepregnancyhelp.org"
93.37.191.183 - - [12/Apr/2014:03:28:14 -0700] "GET /js/responsiveslides.min.js HTTP/1.1" 200 1967 "http://lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36" "lifelinepregnancyhelp.org"
93.37.191.183 - - [12/Apr/2014:03:28:14 -0700] "GET /js/form-manager.jquery.js HTTP/1.1" 200 1375 "http://lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36" "lifelinepregnancyhelp.org"
93.37.191.183 - - [12/Apr/2014:03:28:14 -0700] "GET /css/bootstrap.css HTTP/1.1" 200 18835 "http://lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36" "lifelinepregnancyhelp.org"
93.37.191.183 - - [12/Apr/2014:03:28:14 -0700] "GET /js/jquery-1.10.1.min.js HTTP/1.1" 200 33357 "http://lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36" "lifelinepregnancyhelp.org"
93.37.191.183 - - [12/Apr/2014:03:28:16 -0700] "GET /img/theme7bg2.png HTTP/1.1" 200 51231 "http://lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36" "lifelinepregnancyhelp.org"
93.37.191.183 - - [12/Apr/2014:03:28:16 -0700] "GET /img/slider/image6.jpg HTTP/1.1" 200 322835 "http://lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36" "lifelinepregnancyhelp.org"
93.37.191.183 - - [12/Apr/2014:03:28:16 -0700] "GET /img/slider/image3.jpg HTTP/1.1" 200 577297 "http://lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36" "lifelinepregnancyhelp.org"
93.37.191.183 - - [12/Apr/2014:03:28:16 -0700] "GET /img/slider/logo.jpg HTTP/1.1" 200 490803 "http://lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36" "lifelinepregnancyhelp.org"
93.37.191.183 - - [12/Apr/2014:03:28:16 -0700] "GET /img/slider/image2.jpg HTTP/1.1" 200 691385 "http://lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36" "lifelinepregnancyhelp.org"
93.37.191.183 - - [12/Apr/2014:03:28:21 -0700] "GET /img/icons/services.png HTTP/1.1" 200 100556 "http://lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36" "lifelinepregnancyhelp.org"
93.37.191.183 - - [12/Apr/2014:03:28:22 -0700] "GET /img/slider/image1.jpg HTTP/1.1" 200 994823 "http://lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36" "lifelinepregnancyhelp.org"
93.37.191.183 - - [12/Apr/2014:03:28:29 -0700] "GET /img/icons/programs.png HTTP/1.1" 200 87200 "http://lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36" "lifelinepregnancyhelp.org"
93.37.191.183 - - [12/Apr/2014:03:28:31 -0700] "GET /img/icons/community.png HTTP/1.1" 200 100285 "http://lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36" "lifelinepregnancyhelp.org"
93.37.191.183 - - [12/Apr/2014:03:28:32 -0700] "GET /img/icons/peer.png HTTP/1.1" 200 81327 "http://lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36" "lifelinepregnancyhelp.org"
157.55.32.61 - - [12/Apr/2014:03:56:55 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "lifelinepregnancyhelp.org"
157.55.33.88 - - [12/Apr/2014:05:53:23 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.lifelineprc.com"
23.23.43.122 - - [12/Apr/2014:06:38:57 -0700] "HEAD / HTTP/1.1" 200 589 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.95 Safari/537.11" "www.lifelinepregnancyhelp.org"
166.147.104.22 - - [12/Apr/2014:07:28:30 -0700] "GET / HTTP/1.1" 200 4249 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_4 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B554a Safari/9537.53" "www.lifelinepregnancyhelp.org"
166.147.104.22 - - [12/Apr/2014:07:28:30 -0700] "GET /css/bootstrap.css HTTP/1.1" 200 18835 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_4 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B554a Safari/9537.53" "www.lifelinepregnancyhelp.org"
166.147.104.22 - - [12/Apr/2014:07:28:30 -0700] "GET /css/general.css HTTP/1.1" 200 1239 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_4 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B554a Safari/9537.53" "www.lifelinepregnancyhelp.org"
166.147.104.22 - - [12/Apr/2014:07:28:31 -0700] "GET /img/slider/image6.jpg HTTP/1.1" 200 322835 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_4 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B554a Safari/9537.53" "www.lifelinepregnancyhelp.org"
166.147.104.22 - - [12/Apr/2014:07:28:32 -0700] "GET /img/slider/image2.jpg HTTP/1.1" 200 691385 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_4 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B554a Safari/9537.53" "www.lifelinepregnancyhelp.org"
166.147.104.22 - - [12/Apr/2014:07:28:41 -0700] "GET /services/tests.php HTTP/1.1" 200 1143 "http://www.lifelinepregnancyhelp.org/services.php?service=tests" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_4 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B554a Safari/9537.53" "www.lifelinepregnancyhelp.org"
166.147.104.22 - - [12/Apr/2014:07:28:41 -0700] "GET /img/services/ultrasound.jpg HTTP/1.1" 200 51408 "http://www.lifelinepregnancyhelp.org/services.php?service=tests" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_4 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B554a Safari/9537.53" "www.lifelinepregnancyhelp.org"
166.147.104.22 - - [12/Apr/2014:07:29:16 -0700] "GET /contact.php HTTP/1.1" 200 7477 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_4 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B554a Safari/9537.53" "www.lifelinepregnancyhelp.org"
166.147.104.22 - - [12/Apr/2014:07:29:41 -0700] "GET /contact.php HTTP/1.1" 200 7477 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_4 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B554a Safari/9537.53" "www.lifelinepregnancyhelp.org"
180.76.6.41 - - [12/Apr/2014:07:35:37 -0700] "GET / HTTP/1.1" 200 4249 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "www.lifelineprc.com"
62.93.5.66 - - [12/Apr/2014:07:54:54 -0700] "GET /wp-login.php HTTP/1.0" 200 73 "-" "-" "lifelineprc.com"
62.93.5.66 - - [12/Apr/2014:07:54:54 -0700] "GET / HTTP/1.0" 200 4249 "-" "-" "lifelineprc.com"
123.125.71.41 - - [12/Apr/2014:08:46:09 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "lifelineprc.com"
37.230.117.90 - - [12/Apr/2014:11:08:56 -0700] "GET /wp-login.php HTTP/1.1" 200 73 "-" "Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4" "lifelinepregnancyhelp.org"
108.59.8.80 - - [12/Apr/2014:11:56:46 -0700] "GET / HTTP/1.0" 200 4249 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)" "lifelinepregnancyhelp.org"
5.10.83.79 - - [12/Apr/2014:11:58:00 -0700] "GET /services.php?service=community HTTP/1.1" 200 3934 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)" "www.lifelineprc.com"
157.55.34.27 - - [12/Apr/2014:12:21:08 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.lifelinepregnancyhelp.org"
31.3.233.120 - - [12/Apr/2014:12:50:55 -0700] "GET / HTTP/1.1" 200 4249 "-" "-" "www.lifelineprc.com"
31.3.233.120 - - [12/Apr/2014:12:50:56 -0700] "GET / HTTP/1.1" 200 4249 "-" "-" "www.lifelinepregnancyhelp.org"
180.76.6.141 - - [12/Apr/2014:15:34:32 -0700] "GET / HTTP/1.1" 200 4249 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "www.lifelinepregnancyhelp.org"
72.178.151.209 - - [12/Apr/2014:15:39:05 -0700] "HEAD /index.html HTTP/1.1" 404 0 "-" "Microsoft Office Excel 2013" "www.lifelinepregnancyhelp.org"
72.178.151.209 - - [12/Apr/2014:15:39:05 -0700] "GET /index.html HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Win64; x64; Trident/7.0; .NET CLR 2.0.50727; SLCC2; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; Tablet PC 2.0; ms-office)" "www.lifelinepregnancyhelp.org"
72.178.151.209 - - [12/Apr/2014:15:39:11 -0700] "GET / HTTP/1.1" 200 4249 "http://www.ecfa.org/MemberProfile.aspx?ID=31228" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36" "www.lifelinepregnancyhelp.org"
72.178.151.209 - - [12/Apr/2014:15:39:11 -0700] "GET /css/bootstrap.css HTTP/1.1" 200 18835 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36" "www.lifelinepregnancyhelp.org"
72.178.151.209 - - [12/Apr/2014:15:39:11 -0700] "GET /css/general.css HTTP/1.1" 200 1239 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36" "www.lifelinepregnancyhelp.org"
72.178.151.209 - - [12/Apr/2014:15:39:11 -0700] "GET /js/form-manager.jquery.js HTTP/1.1" 200 1375 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36" "www.lifelinepregnancyhelp.org"
72.178.151.209 - - [12/Apr/2014:15:39:11 -0700] "GET /js/jquery-1.10.1.min.js HTTP/1.1" 200 33357 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36" "www.lifelinepregnancyhelp.org"
72.178.151.209 - - [12/Apr/2014:15:39:11 -0700] "GET /img/slider/logo.jpg HTTP/1.1" 200 490803 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36" "www.lifelinepregnancyhelp.org"
72.178.151.209 - - [12/Apr/2014:15:39:12 -0700] "GET /img/slider/image6.jpg HTTP/1.1" 200 322835 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36" "www.lifelinepregnancyhelp.org"
72.178.151.209 - - [12/Apr/2014:15:39:12 -0700] "GET /img/slider/image1.jpg HTTP/1.1" 200 994823 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36" "www.lifelinepregnancyhelp.org"
72.178.151.209 - - [12/Apr/2014:15:39:13 -0700] "GET /img/icons/community.png HTTP/1.1" 200 100285 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36" "www.lifelinepregnancyhelp.org"
72.178.151.209 - - [12/Apr/2014:15:39:16 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36" "www.lifelinepregnancyhelp.org"
