208.115.113.92 - - [01/Jul/2013:17:06:56 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Ezooms/1.0; ezooms.bot@gmail.com)" "lifelinepregnancyhelp.org"
85.10.246.247 - - [01/Jul/2013:22:35:56 -0700] "GET /appointment.php HTTP/1.1" 200 3664 "-" "Mozilla/5.0 (compatible; SearchmetricsBot; http://www.searchmetrics.com/en/searchmetrics-bot/)" "www.lifelineprc.com"
85.10.246.247 - - [01/Jul/2013:22:35:56 -0700] "GET /purefreedom.html HTTP/1.1" 200 3000 "-" "Mozilla/5.0 (compatible; SearchmetricsBot; http://www.searchmetrics.com/en/searchmetrics-bot/)" "www.lifelineprc.com"
85.10.246.247 - - [01/Jul/2013:22:35:56 -0700] "GET /ewyl.html HTTP/1.1" 200 3085 "-" "Mozilla/5.0 (compatible; SearchmetricsBot; http://www.searchmetrics.com/en/searchmetrics-bot/)" "www.lifelineprc.com"
85.10.246.247 - - [01/Jul/2013:22:35:57 -0700] "GET /symptoms.html HTTP/1.1" 200 3401 "-" "Mozilla/5.0 (compatible; SearchmetricsBot; http://www.searchmetrics.com/en/searchmetrics-bot/)" "www.lifelineprc.com"
85.10.246.247 - - [01/Jul/2013:22:35:57 -0700] "GET /postabortion.html HTTP/1.1" 200 3706 "-" "Mozilla/5.0 (compatible; SearchmetricsBot; http://www.searchmetrics.com/en/searchmetrics-bot/)" "www.lifelineprc.com"
85.10.246.247 - - [01/Jul/2013:22:35:58 -0700] "GET /forMen.html HTTP/1.1" 200 3180 "-" "Mozilla/5.0 (compatible; SearchmetricsBot; http://www.searchmetrics.com/en/searchmetrics-bot/)" "www.lifelineprc.com"
85.10.246.247 - - [01/Jul/2013:22:35:58 -0700] "GET /abortion.html HTTP/1.1" 200 5821 "-" "Mozilla/5.0 (compatible; SearchmetricsBot; http://www.searchmetrics.com/en/searchmetrics-bot/)" "www.lifelineprc.com"
85.10.246.247 - - [01/Jul/2013:22:35:59 -0700] "GET /dadline.html HTTP/1.1" 200 2756 "-" "Mozilla/5.0 (compatible; SearchmetricsBot; http://www.searchmetrics.com/en/searchmetrics-bot/)" "www.lifelineprc.com"
85.10.246.247 - - [01/Jul/2013:22:35:59 -0700] "GET /index.html HTTP/1.1" 200 4482 "-" "Mozilla/5.0 (compatible; SearchmetricsBot; http://www.searchmetrics.com/en/searchmetrics-bot/)" "www.lifelineprc.com"
176.9.16.210 - - [01/Jul/2013:22:57:44 -0700] "GET /robots.txt HTTP/1.0" 404 73 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+)" "lifelineprc.com"
176.9.16.210 - - [01/Jul/2013:22:57:46 -0700] "GET / HTTP/1.0" 200 2453 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+)" "lifelineprc.com"
176.9.16.210 - - [01/Jul/2013:22:57:47 -0700] "GET /robots.txt HTTP/1.0" 404 73 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+)" "www.lifelineprc.com"
176.9.16.210 - - [01/Jul/2013:22:57:49 -0700] "GET / HTTP/1.0" 200 2453 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+)" "www.lifelineprc.com"
173.214.255.79 - - [02/Jul/2013:00:01:27 -0700] "GET /administrator/ HTTP/1.1" 404 89 "-" "-" "lifelinepregnancyhelp.org"
173.214.255.79 - - [02/Jul/2013:00:01:29 -0700] "GET / HTTP/1.1" 200 4482 "-" "-" "lifelinepregnancyhelp.org"
123.125.71.48 - - [02/Jul/2013:00:16:04 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "lifelineprc.com"
157.55.32.80 - - [02/Jul/2013:00:47:52 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "lifelinepregnancyhelp.org"
199.30.20.17 - - [02/Jul/2013:00:53:46 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)" "lifelinepregnancyhelp.org"
199.30.20.59 - - [02/Jul/2013:02:34:53 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)" "www.lifelineprc.com"
199.30.20.59 - - [02/Jul/2013:02:34:54 -0700] "GET /assets/images/dadline.jpg HTTP/1.1" 200 15054 "-" "msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)" "www.lifelineprc.com"
46.229.164.97 - - [02/Jul/2013:02:46:02 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; SemrushBot/0.96.3; +http://www.semrush.com/bot.html)" "www.lifelinepregnancyhelp.org"
24.230.51.149 - - [02/Jul/2013:04:10:39 -0700] "GET /LinnCountyPRC.html HTTP/1.1" 200 10517 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+)" "www.lifelineprc.com"
112.205.129.215 - - [02/Jul/2013:04:35:26 -0700] "GET /assets/images/pregnancy.jpg HTTP/1.1" 200 73198 "http://www.google.com/search?q=tender+and+swollen+breasts&client=ms-android-sonymobile&channel=bm&site=webhp&source=lnms&tbm=isch&sa=X&ei=F7rSUYrRDdCWiQe_6IGgDg&ved=0CAcQ_AUoAQ&biw=360&bih=563&sei=T7rSUZuAJcaFiQfoiYC4Cw" "Mozilla/5.0 (Linux; U; Android 4.1.2; en-ph; SonyLT26w Build/6.2.B.0.200) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30" "www.lifelinepregnancyhelp.org"
157.56.92.158 - - [02/Jul/2013:06:25:18 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.lifelineprc.com"
99.21.223.213 - - [02/Jul/2013:09:39:08 -0700] "GET / HTTP/1.1" 200 2597 "https://www.google.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36" "www.lifelinepregnancyhelp.org"
99.21.223.213 - - [02/Jul/2013:09:39:09 -0700] "GET /assets/images/homePage.jpg HTTP/1.1" 200 23096 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36" "www.lifelinepregnancyhelp.org"
99.21.223.213 - - [02/Jul/2013:09:39:09 -0700] "GET /style.css HTTP/1.1" 200 1636 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36" "www.lifelinepregnancyhelp.org"
99.21.223.213 - - [02/Jul/2013:09:39:09 -0700] "GET /assets/psd/LeftNavLayoutPieces/top.jpg HTTP/1.1" 200 43470 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36" "www.lifelinepregnancyhelp.org"
99.21.223.213 - - [02/Jul/2013:09:39:12 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36" "www.lifelinepregnancyhelp.org"
99.21.223.213 - - [02/Jul/2013:09:39:14 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36" "www.lifelinepregnancyhelp.org"
123.125.71.116 - - [02/Jul/2013:09:52:50 -0700] "GET /purefreedom.html HTTP/1.1" 200 2096 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "lifelineprc.com"
69.30.238.26 - - [02/Jul/2013:10:09:15 -0700] "GET /robots.txt HTTP/1.0" 404 73 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+)" "lifelineprc.com"
184.155.81.189 - - [02/Jul/2013:10:51:45 -0700] "GET / HTTP/1.1" 200 2598 "-" "Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25" "www.lifelinepregnancyhelp.org"
184.155.81.189 - - [02/Jul/2013:10:51:45 -0700] "GET /assets/images/homePage.jpg HTTP/1.1" 200 23096 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25" "www.lifelinepregnancyhelp.org"
184.155.81.189 - - [02/Jul/2013:10:51:45 -0700] "GET /assets/psd/LeftNavLayoutPieces/top.jpg HTTP/1.1" 200 43470 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25" "www.lifelinepregnancyhelp.org"
184.155.81.189 - - [02/Jul/2013:10:51:45 -0700] "GET /assets/psd/LeftNavLayoutPieces/bgcolor.jpg HTTP/1.1" 200 4012 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25" "www.lifelinepregnancyhelp.org"
184.155.81.189 - - [02/Jul/2013:10:52:10 -0700] "GET /symptoms.html HTTP/1.1" 200 2224 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25" "www.lifelinepregnancyhelp.org"
184.155.81.189 - - [02/Jul/2013:10:52:10 -0700] "GET /assets/images/pregnancy.jpg HTTP/1.1" 200 73198 "http://www.lifelinepregnancyhelp.org/symptoms.html" "Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25" "www.lifelinepregnancyhelp.org"
184.155.81.189 - - [02/Jul/2013:10:52:36 -0700] "GET /postabortion.html HTTP/1.1" 200 2317 "http://www.lifelinepregnancyhelp.org/symptoms.html" "Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25" "www.lifelinepregnancyhelp.org"
166.182.3.188 - - [02/Jul/2013:12:08:08 -0700] "GET /assets/bodyBG.jpg HTTP/1.1" 200 11603 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36" "www.lifelinepregnancyhelp.org"
166.182.3.14 - - [02/Jul/2013:12:08:08 -0700] "GET /assets/psd/LeftNavLayoutPieces/top.jpg HTTP/1.1" 200 43470 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36" "www.lifelinepregnancyhelp.org"
166.182.3.166 - - [02/Jul/2013:12:08:08 -0700] "GET /assets/psd/LeftNavLayoutPieces/bgcolor.jpg HTTP/1.1" 200 4012 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36" "www.lifelinepregnancyhelp.org"
166.182.3.14 - - [02/Jul/2013:12:08:13 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36" "www.lifelinepregnancyhelp.org"
166.182.3.228 - - [02/Jul/2013:12:08:51 -0700] "GET /assets/images/redgirl.jpg HTTP/1.1" 200 110627 "http://www.lifelinepregnancyhelp.org/services.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36" "www.lifelinepregnancyhelp.org"
166.182.3.228 - - [02/Jul/2013:12:08:52 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36" "www.lifelinepregnancyhelp.org"
220.181.89.166 - - [02/Jul/2013:12:28:57 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Sogou web spider/4.0" "lifelineprc.com"
220.181.89.166 - - [02/Jul/2013:12:29:04 -0700] "GET / HTTP/1.1" 200 2475 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)" "lifelineprc.com"
157.56.92.158 - - [02/Jul/2013:12:57:37 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "lifelineprc.com"
220.181.89.166 - - [02/Jul/2013:13:30:06 -0700] "GET / HTTP/1.1" 200 2476 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)" "lifelineprc.com"
157.55.35.52 - - [02/Jul/2013:14:04:16 -0700] "GET /robots.txt HTTP/1.0" 404 73 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.lifelinepregnancyhelp.org"
71.158.226.106 - - [02/Jul/2013:14:11:27 -0700] "GET /assets/images/hallway.jpg HTTP/1.1" 200 24415 "http://www.lifelinepregnancyhelp.org/locations.html" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; yie9)" "www.lifelinepregnancyhelp.org"
71.158.226.106 - - [02/Jul/2013:14:11:27 -0700] "GET /assets/images/building.jpg HTTP/1.1" 200 26305 "http://www.lifelinepregnancyhelp.org/locations.html" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; yie9)" "www.lifelinepregnancyhelp.org"
71.158.226.106 - - [02/Jul/2013:14:11:28 -0700] "GET /assets/images/lobby.jpg HTTP/1.1" 200 25459 "http://www.lifelinepregnancyhelp.org/locations.html" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; yie9)" "www.lifelinepregnancyhelp.org"
71.158.226.106 - - [02/Jul/2013:14:11:33 -0700] "GET /assets/images/man.jpg HTTP/1.1" 200 24927 "http://www.lifelinepregnancyhelp.org/forMen.html" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; yie9)" "www.lifelinepregnancyhelp.org"
92.249.127.111 - - [02/Jul/2013:14:12:30 -0700] "GET / HTTP/1.1" 200 4482 "http://daylife.offtopic.su" "Mozilla/5.0 (compatible; news bot /2.1)" "lifelineprc.com"
92.249.127.111 - - [02/Jul/2013:14:12:31 -0700] "GET / HTTP/1.1" 200 4482 "http://daylife.offtopic.su" "Mozilla/5.0 (compatible; news bot /2.1)" "lifelineprc.com"
144.76.71.140 - - [02/Jul/2013:14:33:20 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; SISTRIX Crawler; http://crawler.sistrix.net/)" "www.lifelineprc.com"
144.76.71.140 - - [02/Jul/2013:14:33:20 -0700] "GET / HTTP/1.1" 200 4482 "-" "Mozilla/5.0 (compatible; SISTRIX Crawler; http://crawler.sistrix.net/)" "www.lifelineprc.com"
144.76.71.140 - - [02/Jul/2013:14:33:23 -0700] "GET /services.html HTTP/1.1" 200 2979 "-" "Mozilla/5.0 (compatible; SISTRIX Crawler; http://crawler.sistrix.net/)" "www.lifelineprc.com"
144.76.71.140 - - [02/Jul/2013:14:33:25 -0700] "GET /options.html HTTP/1.1" 200 5481 "-" "Mozilla/5.0 (compatible; SISTRIX Crawler; http://crawler.sistrix.net/)" "www.lifelineprc.com"
144.76.71.140 - - [02/Jul/2013:14:33:26 -0700] "GET /postabortion.html HTTP/1.1" 200 3706 "-" "Mozilla/5.0 (compatible; SISTRIX Crawler; http://crawler.sistrix.net/)" "www.lifelineprc.com"
144.76.71.140 - - [02/Jul/2013:14:33:28 -0700] "GET /purefreedom.html HTTP/1.1" 200 3000 "-" "Mozilla/5.0 (compatible; SISTRIX Crawler; http://crawler.sistrix.net/)" "www.lifelineprc.com"
144.76.71.140 - - [02/Jul/2013:14:33:28 -0700] "GET /locations.html HTTP/1.1" 200 3516 "-" "Mozilla/5.0 (compatible; SISTRIX Crawler; http://crawler.sistrix.net/)" "www.lifelineprc.com"
204.12.208.234 - - [02/Jul/2013:15:18:31 -0700] "GET /robots.txt HTTP/1.0" 404 73 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+)" "www.lifelineprc.com"
204.12.208.234 - - [02/Jul/2013:15:18:32 -0700] "GET /aboutus.html HTTP/1.0" 200 3172 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+)" "www.lifelineprc.com"
204.12.208.234 - - [02/Jul/2013:15:18:35 -0700] "GET /contactus.html HTTP/1.0" 200 3412 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+)" "www.lifelineprc.com"
157.56.92.158 - - [02/Jul/2013:16:09:26 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.lifelineprc.com"
