188.143.232.111 - - [25/Sep/2013:17:10:51 -0700] "POST /process.php HTTP/1.1" 200 88 "http://www.lifelineprc.com/appointment.php" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)" "www.lifelineprc.com"
188.143.232.31 - - [25/Sep/2013:19:33:27 -0700] "POST /process.php HTTP/1.1" 200 88 "http://www.lifelineprc.com/appointment.php" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)" "www.lifelineprc.com"
178.137.92.229 - - [25/Sep/2013:19:41:08 -0700] "GET /aboutus.html HTTP/1.1" 200 11007 "http://www.bravica.info/ru/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.2; Win64; AMD64)" "www.lifelineprc.com"
91.207.4.206 - - [25/Sep/2013:19:48:36 -0700] "GET /aboutus.html HTTP/1.1" 200 11007 "http://ave.biz.ua/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; Avant Browser [avantbrowser.com]; Hotbar 4.4.5.0)" "www.lifelineprc.com"
91.207.4.206 - - [25/Sep/2013:19:48:37 -0700] "GET /aboutus.html HTTP/1.1" 200 11007 "http://ave.biz.ua/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; Avant Browser [avantbrowser.com]; Hotbar 4.4.5.0)" "www.lifelineprc.com"
91.207.4.206 - - [25/Sep/2013:19:48:38 -0700] "GET /aboutus.html HTTP/1.1" 200 11007 "http://ave.biz.ua/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; Avant Browser [avantbrowser.com]; Hotbar 4.4.5.0)" "www.lifelineprc.com"
66.249.73.197 - - [25/Sep/2013:19:55:26 -0700] "GET /assets/images/abortion.jpg HTTP/1.1" 200 53176 "-" "Googlebot-Image/1.0" "www.lifelineprc.com"
109.120.157.179 - - [25/Sep/2013:19:55:28 -0700] "GET /aboutus.html HTTP/1.1" 200 11007 "http://meganfoxy.ru/" "Mozilla/5.0 (compatible; Add Catalog/2.1;)" "www.lifelineprc.com"
109.120.157.179 - - [25/Sep/2013:19:55:29 -0700] "GET /aboutus.html HTTP/1.1" 200 11007 "http://meganfoxy.ru/" "Mozilla/5.0 (compatible; Add Catalog/2.1;)" "www.lifelineprc.com"
24.84.88.127 - - [25/Sep/2013:20:06:39 -0700] "GET / HTTP/1.1" 200 2585 "-" "Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0" "lifelineprc.com"
24.84.88.127 - - [25/Sep/2013:20:06:39 -0700] "GET /register/ HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0" "lifelineprc.com"
24.84.88.127 - - [25/Sep/2013:20:06:39 -0700] "GET /login.php HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0" "lifelineprc.com"
24.84.88.127 - - [25/Sep/2013:20:06:40 -0700] "GET /signup.php HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0" "lifelineprc.com"
180.76.5.29 - - [25/Sep/2013:20:50:57 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2" "lifelineprc.com"
65.55.213.55 - - [25/Sep/2013:20:52:02 -0700] "GET /ewyl.html HTTP/1.1" 200 2424 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1;  SLCC1;  .NET CLR 1.1.4325;  .NET CLR 2.0.50727;  .NET CLR 3.0.30729;  .NET CLR 3.5.30729;  InfoPath.2)" "lifelinepregnancyhelp.org"
65.55.213.55 - - [25/Sep/2013:20:52:03 -0700] "GET /style.css HTTP/1.1" 200 1636 "http://lifelinepregnancyhelp.org/ewyl.html" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1;  SLCC1;  .NET CLR 1.1.4325;  .NET CLR 2.0.50727;  .NET CLR 3.0.30729;  .NET CLR 3.5.30729;  InfoPath.2)" "lifelinepregnancyhelp.org"
178.137.88.120 - - [25/Sep/2013:22:10:22 -0700] "GET /aboutus.html HTTP/1.1" 200 11007 "http://skupkaru.ru/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; .NET CLR 1.0.3705; .NET CLR 1.1.4322)" "www.lifelineprc.com"
178.137.88.120 - - [25/Sep/2013:22:10:23 -0700] "GET /aboutus.html HTTP/1.1" 200 11007 "http://skupkaru.ru/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; .NET CLR 1.0.3705; .NET CLR 1.1.4322)" "www.lifelineprc.com"
178.137.88.120 - - [25/Sep/2013:22:10:24 -0700] "GET /aboutus.html HTTP/1.1" 200 11007 "http://skupkaru.ru/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; .NET CLR 1.0.3705; .NET CLR 1.1.4322)" "www.lifelineprc.com"
92.249.127.111 - - [25/Sep/2013:22:33:27 -0700] "GET /aboutus.html HTTP/1.1" 200 11007 "http://www.bravica.im/ru/" "Mozilla/5.0 (compatible; news bot /2.1)" "www.lifelineprc.com"
92.249.127.111 - - [25/Sep/2013:22:33:28 -0700] "GET /aboutus.html HTTP/1.1" 200 11007 "http://www.bravica.im/ru/" "Mozilla/5.0 (compatible; news bot /2.1)" "www.lifelineprc.com"
66.249.73.153 - - [25/Sep/2013:22:50:47 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "www.lifelinepregnancyhelp.org"
180.76.5.20 - - [25/Sep/2013:23:10:48 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2" "lifelinepregnancyhelp.org"
24.84.88.127 - - [25/Sep/2013:23:29:07 -0700] "GET /signup.php HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0" "lifelineprc.com"
123.125.71.55 - - [26/Sep/2013:00:55:33 -0700] "GET /abortion.html HTTP/1.1" 200 3409 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "lifelineprc.com"
66.249.73.155 - - [26/Sep/2013:02:16:41 -0700] "GET / HTTP/1.1" 200 2595 "-" "Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_1 like Mac OS X; en-us) AppleWebKit/532.9 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6531.22.7 (compatible; Googlebot-Mobile/2.1; +http://www.google.com/bot.html)" "www.lifelinepregnancyhelp.org"
5.10.83.105 - - [26/Sep/2013:02:24:26 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)" "www.lifelinepregnancyhelp.org"
5.10.83.105 - - [26/Sep/2013:02:24:35 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)" "lifelinepregnancyhelp.org"
180.76.5.184 - - [26/Sep/2013:02:47:21 -0700] "GET /purefreedom.html HTTP/1.1" 200 2269 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "www.lifelinepregnancyhelp.org"
213.110.133.221 - - [26/Sep/2013:03:43:44 -0700] "GET /aboutus.html HTTP/1.1" 200 11007 "http://ipotecadelo.biz/news.php?readmore=220" "Mozilla/4.0 (compatible; Blog Search;)" "www.lifelineprc.com"
213.110.133.221 - - [26/Sep/2013:03:43:45 -0700] "GET /aboutus.html HTTP/1.1" 200 11007 "http://ipotecadelo.biz/news.php?readmore=220" "Mozilla/4.0 (compatible; Blog Search;)" "www.lifelineprc.com"
100.43.83.135 - - [26/Sep/2013:03:47:12 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "www.lifelinepregnancyhelp.org"
82.137.125.231 - - [26/Sep/2013:04:01:49 -0700] "GET / HTTP/1.1" 200 2584 "https://www.google.bg/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36" "www.lifelineprc.com"
82.137.125.231 - - [26/Sep/2013:04:01:49 -0700] "GET /assets/bodyBG.jpg HTTP/1.1" 200 11603 "http://www.lifelineprc.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36" "www.lifelineprc.com"
82.137.125.231 - - [26/Sep/2013:04:01:49 -0700] "GET /assets/images/homePage.jpg HTTP/1.1" 200 23096 "http://www.lifelineprc.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36" "www.lifelineprc.com"
82.137.125.231 - - [26/Sep/2013:04:01:52 -0700] "GET /assets/psd/LeftNavLayoutPieces/bgcolor.jpg HTTP/1.1" 200 4012 "http://www.lifelineprc.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36" "www.lifelineprc.com"
82.137.125.231 - - [26/Sep/2013:04:01:53 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36" "www.lifelineprc.com"
82.137.125.231 - - [26/Sep/2013:04:02:14 -0700] "GET /services.html HTTP/1.1" 200 2045 "http://www.lifelineprc.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36" "www.lifelineprc.com"
82.137.125.231 - - [26/Sep/2013:04:02:15 -0700] "GET /assets/images/redgirl.jpg HTTP/1.1" 200 110627 "http://www.lifelineprc.com/services.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36" "www.lifelineprc.com"
82.137.125.231 - - [26/Sep/2013:04:04:16 -0700] "GET /appointment.php HTTP/1.1" 200 1618 "http://www.lifelineprc.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36" "www.lifelineprc.com"
82.137.125.231 - - [26/Sep/2013:04:04:25 -0700] "GET /locations.html HTTP/1.1" 200 2133 "http://www.lifelineprc.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36" "www.lifelineprc.com"
82.137.125.231 - - [26/Sep/2013:04:04:26 -0700] "GET /assets/images/building.jpg HTTP/1.1" 200 26305 "http://www.lifelineprc.com/locations.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36" "www.lifelineprc.com"
82.137.125.231 - - [26/Sep/2013:04:04:29 -0700] "GET /assets/images/lobby.jpg HTTP/1.1" 200 25459 "http://www.lifelineprc.com/locations.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36" "www.lifelineprc.com"
82.137.125.231 - - [26/Sep/2013:04:04:29 -0700] "GET /assets/images/hallway.jpg HTTP/1.1" 200 24415 "http://www.lifelineprc.com/locations.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36" "www.lifelineprc.com"
82.137.125.231 - - [26/Sep/2013:04:04:35 -0700] "GET /index.html HTTP/1.1" 200 2641 "http://www.lifelineprc.com/locations.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36" "www.lifelineprc.com"
178.255.87.242 - - [26/Sep/2013:04:05:45 -0700] "GET / HTTP/1.1" 200 2585 "-" "Mozilla/5.0 (Windows NT 6.1; rv:15.0) Gecko/20100101 Firefox/15.0.1" "lifelineprc.com"
5.10.83.73 - - [26/Sep/2013:04:14:11 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)" "www.lifelineprc.com"
217.69.133.216 - - [26/Sep/2013:04:52:57 -0700] "GET /robots.txt HTTP/1.0" 404 73 "-" "Mozilla/5.0 (compatible; Linux x86_64; Mail.RU_Bot/2.0; +http://go.mail.ru/help/robots)" "www.lifelineprc.com"
217.69.133.85 - - [26/Sep/2013:04:52:59 -0700] "GET /aboutus.html HTTP/1.0" 200 11007 "-" "Mozilla/5.0 (compatible; Linux x86_64; Mail.RU_Bot/2.0; +http://go.mail.ru/help/robots)" "www.lifelineprc.com"
100.43.83.135 - - [26/Sep/2013:05:06:09 -0700] "GET /abortion.html HTTP/1.1" 200 3410 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "www.lifelinepregnancyhelp.org"
66.249.73.189 - - [26/Sep/2013:05:22:09 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "www.lifelineprc.com"
66.249.73.209 - - [26/Sep/2013:05:22:09 -0700] "GET /formen.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "www.lifelineprc.com"
178.137.88.120 - - [26/Sep/2013:06:39:15 -0700] "GET /aboutus.html HTTP/1.1" 200 11007 "http://www.rospromtest.ru/kody-tnved/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; .NET CLR 1.0.3705; .NET CLR 1.1.4322)" "www.lifelineprc.com"
178.137.88.120 - - [26/Sep/2013:06:39:16 -0700] "GET /aboutus.html HTTP/1.1" 200 11007 "http://www.rospromtest.ru/kody-tnved/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; .NET CLR 1.0.3705; .NET CLR 1.1.4322)" "www.lifelineprc.com"
178.137.88.120 - - [26/Sep/2013:06:39:16 -0700] "GET /aboutus.html HTTP/1.1" 200 11007 "http://13-e.ru/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; ru) Opera 8.01" "www.lifelineprc.com"
178.137.88.120 - - [26/Sep/2013:06:39:17 -0700] "GET /aboutus.html HTTP/1.1" 200 11007 "http://www.rospromtest.ru/kody-tnved/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; .NET CLR 1.0.3705; .NET CLR 1.1.4322)" "www.lifelineprc.com"
178.137.88.120 - - [26/Sep/2013:06:39:17 -0700] "GET /aboutus.html HTTP/1.1" 200 11007 "http://13-e.ru/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; ru) Opera 8.01" "www.lifelineprc.com"
157.55.35.90 - - [26/Sep/2013:07:32:23 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "lifelineprc.com"
82.137.125.231 - - [26/Sep/2013:08:43:34 -0700] "GET / HTTP/1.1" 200 2593 "http://www.chooselifemissouri.org/network" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36" "www.lifelinepregnancyhelp.org"
82.137.125.231 - - [26/Sep/2013:08:43:35 -0700] "GET /assets/psd/LeftNavLayoutPieces/top.jpg HTTP/1.1" 200 43470 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36" "www.lifelinepregnancyhelp.org"
82.137.125.231 - - [26/Sep/2013:08:43:35 -0700] "GET /assets/psd/LeftNavLayoutPieces/bgcolor.jpg HTTP/1.1" 200 4012 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36" "www.lifelinepregnancyhelp.org"
82.137.125.231 - - [26/Sep/2013:08:43:37 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36" "www.lifelinepregnancyhelp.org"
208.115.111.72 - - [26/Sep/2013:09:49:21 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Ezooms/1.0; ezooms.bot@gmail.com)" "www.lifelineprc.com"
139.55.188.201 - - [26/Sep/2013:10:13:51 -0700] "GET / HTTP/1.1" 200 2583 "http://www.google.com/url?sa=t&rct=j&q=&esrc=s&frm=1&source=web&cd=1&ved=0CCkQFjAA&url=http%3A%2F%2Fwww.lifelineprc.com%2F&ei=SmtEUv2wGOOd2QXp34CQAw&usg=AFQjCNHdArWFmMN13bj-eKNbct-R8tUDEg&bvm=bv.53217764,d.b2I" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0)" "www.lifelineprc.com"
139.55.188.201 - - [26/Sep/2013:10:13:51 -0700] "GET /style.css HTTP/1.1" 200 1636 "http://www.lifelineprc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0)" "www.lifelineprc.com"
139.55.188.201 - - [26/Sep/2013:10:13:51 -0700] "GET /assets/images/homePage.jpg HTTP/1.1" 200 23096 "http://www.lifelineprc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0)" "www.lifelineprc.com"
139.55.188.201 - - [26/Sep/2013:10:13:51 -0700] "GET /assets/psd/LeftNavLayoutPieces/bgcolor.jpg HTTP/1.1" 200 4012 "http://www.lifelineprc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0)" "www.lifelineprc.com"
139.55.188.201 - - [26/Sep/2013:10:13:52 -0700] "GET /assets/bodyBG.jpg HTTP/1.1" 200 11603 "http://www.lifelineprc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0)" "www.lifelineprc.com"
139.55.188.201 - - [26/Sep/2013:10:13:52 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Win64; x64; Trident/6.0)" "www.lifelineprc.com"
139.55.188.201 - - [26/Sep/2013:10:14:13 -0700] "GET /services.html HTTP/1.1" 200 2045 "http://www.lifelineprc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0)" "www.lifelineprc.com"
199.30.20.60 - - [26/Sep/2013:10:26:50 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)" "www.lifelineprc.com"
208.115.111.72 - - [26/Sep/2013:10:27:30 -0700] "GET / HTTP/1.1" 200 4482 "-" "Mozilla/5.0 (compatible; Ezooms/1.0; ezooms.bot@gmail.com)" "www.lifelineprc.com"
99.20.138.197 - - [26/Sep/2013:13:16:50 -0700] "GET / HTTP/1.1" 200 2583 "https://www.google.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36" "www.lifelineprc.com"
99.20.138.197 - - [26/Sep/2013:13:16:50 -0700] "GET /style.css HTTP/1.1" 200 1636 "http://www.lifelineprc.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36" "www.lifelineprc.com"
99.20.138.197 - - [26/Sep/2013:13:16:50 -0700] "GET /assets/images/homePage.jpg HTTP/1.1" 200 23096 "http://www.lifelineprc.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36" "www.lifelineprc.com"
99.20.138.197 - - [26/Sep/2013:13:16:50 -0700] "GET /assets/bodyBG.jpg HTTP/1.1" 200 11603 "http://www.lifelineprc.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36" "www.lifelineprc.com"
99.20.138.197 - - [26/Sep/2013:13:16:50 -0700] "GET /assets/psd/LeftNavLayoutPieces/bgcolor.jpg HTTP/1.1" 200 4012 "http://www.lifelineprc.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36" "www.lifelineprc.com"
99.20.138.197 - - [26/Sep/2013:13:16:51 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36" "www.lifelineprc.com"
99.20.138.197 - - [26/Sep/2013:13:16:52 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36" "www.lifelineprc.com"
199.30.20.51 - - [26/Sep/2013:13:17:23 -0700] "GET /assets/images/abortion.jpg HTTP/1.1" 200 53176 "-" "msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)" "lifelinepregnancyhelp.org"
99.20.138.197 - - [26/Sep/2013:13:18:24 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36" "www.lifelineprc.com"
99.20.138.197 - - [26/Sep/2013:13:18:48 -0700] "GET /locations.html HTTP/1.1" 200 2131 "http://www.lifelineprc.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36" "www.lifelineprc.com"
99.20.138.197 - - [26/Sep/2013:13:18:48 -0700] "GET /assets/images/building.jpg HTTP/1.1" 200 26305 "http://www.lifelineprc.com/locations.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36" "www.lifelineprc.com"
99.20.138.197 - - [26/Sep/2013:13:18:48 -0700] "GET /assets/images/lobby.jpg HTTP/1.1" 200 25459 "http://www.lifelineprc.com/locations.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36" "www.lifelineprc.com"
99.20.138.197 - - [26/Sep/2013:13:18:50 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36" "www.lifelineprc.com"
99.20.138.197 - - [26/Sep/2013:13:18:54 -0700] "GET /services.html HTTP/1.1" 200 2045 "http://www.lifelineprc.com/locations.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36" "www.lifelineprc.com"
